Event ID,Title,Start Date,End Date,Hide End Date,All Day,RRULE,EXDATE,Recurrence ID,Description,Short Description,Address,City,Country,Location Details,Location Coordinates,Location Type,Event Color,Event Icon,Images IDs,Featured,Calendar Name,Calendar ID,Categories,Categories ID,External Link,External Link Text,Permalink,RSVP,Attendees Limit,Attendees Visibility,UID,Keywords,Author Name
6266,"Agg. carrello elevatore","2025-11-20 13:30:00","2025-11-20 17:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici.
Per lo svolgimento della parte pratica è obbligatorio l’uso delle scarpe antinfortunistiche.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819de1454973_61f8213f3fc17a61a5044ca9ed91df46@stachethemes_ec.com,,admin
6265,"Agg. carrello elevatore","2025-10-23 08:30:00","2025-10-23 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici.
Per lo svolgimento della parte pratica è obbligatorio l’uso delle scarpe antinfortunistiche.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819de01654e9_778bfef866405255d87deea5edef3a76@stachethemes_ec.com,,admin
6264,"Agg. carrello elevatore","2025-10-08 13:30:00","2025-10-08 17:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici.
Per lo svolgimento della parte pratica è obbligatorio l’uso delle scarpe antinfortunistiche.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819dde970c12_55d1fe09285fdf93259ea71c4d4b2ce2@stachethemes_ec.com,,admin
6263,"Agg. carrello elevatore","2025-09-18 08:30:00","2025-09-18 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici.
Per lo svolgimento della parte pratica è obbligatorio l’uso delle scarpe antinfortunistiche.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819ddce7f40f_0bc7327198ad92b927216895f7ddabea@stachethemes_ec.com,,admin
6262,"Agg. carrello elevatore","2025-07-29 13:30:00","2025-07-29 17:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi al D. Lgs. n. 81/2008 e ASR 22/02/2012 sulle Attrezzature di Lavoro.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819ddab73c38_208ec6ea392a103aca4d1a3f6dafdb29@stachethemes_ec.com,,admin
6261,"Agg. carrello elevatore","2025-07-16 08:30:00","2025-07-16 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi al D. Lgs. n. 81/2008 e ASR 22/02/2012 sulle Attrezzature di Lavoro.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819dd8858fca_5b9ebe7076ae11cfaf5cb183ca264f40@stachethemes_ec.com,,admin
6260,"Agg. carrello elevatore","2025-07-02 13:30:00","2025-07-02 17:30:00",0,0,,,,"<strong>Corso di aggiornamento per conduttore di carrelli elevatori semoventi</strong> (4 ore) conformi al D. Lgs. n. 81/2008 e ASR 22/02/2012 sulle Attrezzature di Lavoro.

Prerequisiti: aver frequentato il corso carrelli completo e possesso dei requisiti psico-fisici
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2021/12/SGQA_MOD41_Scheda_iscrizione_AggCE.pdf"">SCHEDA DI ISCRIZIONE</a> restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a> allegando la copia del precedente attestato.

&nbsp;

<a href=""/corsi/aggiornamento-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/aggiornamento-carrello-elevatore-5-2-5-2-2-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-6819dd68ad93e_e3174bc5817d409892344c4d3af83db6@stachethemes_ec.com,,admin
6259,"Carrello elevatore","2025-12-05 08:30:00","2025-12-05 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>05 dicembre ore 08.30-12.30 e 13.30-17.30 e 12 dicembre ore 13.30-17.30 </strong></span>

<strong>Corso per conduttore di carrelli elevatori semoventi</strong> (12 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato i corsi di formazione generale e specifica e possesso dei requisiti psico-fisici
Per lo svolgimento della prova prativa è obbligatorio l’uso delle scarpe anti infortunistiche.
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""/wp-content/uploads/2023/06/SGQA_MOD41_Scheda_iscrizione_CE.pdf"" target=""_blank"" rel=""noopener noreferrer"">SCHEDA DI ADESIONE</a> e restituirla compilata all'indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/carrello-elevatore-3-2-3-3-2-2-3-2-2-2-2/,0,0,public,e-6819dd20c9918_a0d489cad70800b8346d8f539548df0f@stachethemes_ec.com,,admin
6258,"Carrello elevatore","2025-10-23 13:30:00","2025-10-23 17:30:00",0,0,,,,"<span style=""color: #339966;""><strong>23, 29 ottobre e 07 novembre ore 13.30-17.30 </strong></span>

<strong>Corso per conduttore di carrelli elevatori semoventi</strong> (12 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato i corsi di formazione generale e specifica e possesso dei requisiti psico-fisici
Per lo svolgimento della prova prativa è obbligatorio l’uso delle scarpe anti infortunistiche.
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""/wp-content/uploads/2023/06/SGQA_MOD41_Scheda_iscrizione_CE.pdf"" target=""_blank"" rel=""noopener noreferrer"">SCHEDA DI ADESIONE</a> e restituirla compilata all'indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/carrello-elevatore-3-2-3-3-2-2-3-2-2-2/,0,0,public,e-6819dc60deb82_5e35319037bb7b82bdf39806c1c1be76@stachethemes_ec.com,,admin
6257,"Carrello elevatore","2025-09-17 08:30:00","2025-09-17 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>17 settembre ore 13.30-17.30 e 26 settembre ore 08.30-12.30 e 13.30-17.30 </strong></span>

<strong>Corso per conduttore di carrelli elevatori semoventi</strong> (12 ore) conformi alla normativa vigente.

Prerequisiti: aver frequentato i corsi di formazione generale e specifica e possesso dei requisiti psico-fisici
Per lo svolgimento della prova prativa è obbligatorio l’uso delle scarpe anti infortunistiche.
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""/wp-content/uploads/2023/06/SGQA_MOD41_Scheda_iscrizione_CE.pdf"" target=""_blank"" rel=""noopener noreferrer"">SCHEDA DI ADESIONE</a> e restituirla compilata all'indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/carrello-elevatore-3-2-3-3-2-2-3-2-2/,0,0,public,e-6819dc2ca134c_c63eb30ac2827522f0dddd7b018143c6@stachethemes_ec.com,,admin
6256,"Carrello elevatore","2025-07-17 08:30:00","2025-07-17 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>17 luglio ore 08.30-12.30 e 25 luglio ore 08.30-12.30 e 13.30-17.30 </strong></span>

<strong>Corso per conduttore di carrelli elevatori semoventi</strong> (12 ore) conformi al D. Lgs. n. 81/2008 e ASR 22/02/2012 sulle Attrezzature di Lavoro.

Prerequisiti: aver frequentato i corsi di formazione generale e specifica e possesso dei requisiti psico-fisici
Per lo svolgimento della prova prativa è obbligatorio l’uso delle scarpe anti infortunistiche.
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""/wp-content/uploads/2023/06/SGQA_MOD41_Scheda_iscrizione_CE.pdf"" target=""_blank"" rel=""noopener noreferrer"">SCHEDA DI ADESIONE</a> e restituirla compilata all'indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-carrello-elevatore-semovente-con-conducente-a-bordo/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Carrelli e attrezzature",5,,,https://www.e-labo.it/stec_event/carrello-elevatore-3-2-3-3-2-2-3-2/,0,0,public,e-6819dc03ee6e4_f6e99758d5a5bc979428f173ca5d9724@stachethemes_ec.com,,admin
6255,"Agg. antincendio livello 1","2025-10-13 10:00:00","2025-10-13 12:00:00",0,0,,,,"<strong>Corso di aggiornamento per gli addetti alle emergenze anti incendio</strong>, conforme a quanto previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico fisici.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-antincendio-livello-1/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Antincendio,3,,,https://www.e-labo.it/stec_event/aggiornamento-antincendio-livello-1-3-2-3-3-2-3/,0,0,public,e-6819db2f18dae_0738a284340c6276df9821bb78149f1e@stachethemes_ec.com,,admin
6253,"Agg. antincendio livello 2","2025-12-10 13:00:00","2025-12-10 18:00:00",0,0,,,,"<strong>Corso di aggiornamento per gli addetti alle emergenze anti incendio</strong>, conforme a quanto previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico fisici.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-antincendio-livello-2/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Antincendio,3,,,https://www.e-labo.it/stec_event/aggiornamento-antincendio-livello-2-3-2-2-2-3-3-2-3-2-2-2-2/,0,0,public,e-6819daf763d44_bc00f6988cd359b6443e8980511a9edb@stachethemes_ec.com,,admin
6252,"Agg. antincendio livello 2","2025-11-07 08:00:00","2025-11-07 13:00:00",0,0,,,,"<strong>Corso di aggiornamento per gli addetti alle emergenze anti incendio</strong>, conforme a quanto previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico fisici.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-antincendio-livello-2/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Antincendio,3,,,https://www.e-labo.it/stec_event/aggiornamento-antincendio-livello-2-3-2-2-2-3-3-2-3-2-2-2/,0,0,public,e-6819dadcb8ce3_6a5938a7a87c1a5f140bcf9a7a851414@stachethemes_ec.com,,admin
6251,"Agg. antincendio livello 2","2025-10-13 13:00:00","2025-10-13 18:00:00",0,0,,,,"<strong>Corso di aggiornamento per gli addetti alle emergenze anti incendio</strong>, conforme a quanto previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico fisici.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-antincendio-livello-2/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Antincendio,3,,,https://www.e-labo.it/stec_event/aggiornamento-antincendio-livello-2-3-2-2-2-3-3-2-3-2-2/,0,0,public,e-6819dac70543b_8277639da1cff0180ea4c07cc1de7667@stachethemes_ec.com,,admin
6250,"Agg. antincendio livello 2","2025-09-11 08:00:00","2025-09-11 13:00:00",0,0,,,,"<strong>Corso di aggiornamento per gli addetti alle emergenze anti incendio</strong>, conforme a quanto previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico fisici.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-antincendio-livello-2/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Antincendio,3,,,https://www.e-labo.it/stec_event/aggiornamento-antincendio-livello-2-3-2-2-2-3-3-2-3-2/,0,0,public,e-6819dab3148ac_e375adcffc2daf8f4c73d3bf5c8dd15f@stachethemes_ec.com,,admin
6248,"Antincendio livello 1","2025-11-17 13:30:00","2025-11-17 17:30:00",0,0,,,,"<strong>Corso per gli addetti alle emergenze anti incendio per aziende di livello 1</strong>, conforme a quanto previsto dalla normativa vigente.

E’ richiesta la comprensione dell’italiano e il possesso dei requisiti psico fisici.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-completo-antincendio-livello-1/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Antincendio,3,,,https://www.e-labo.it/stec_event/antincendio-livello-1-2-2-2-2-2-2-3-2-2-2-2/,0,0,public,e-6819da6d14aac_14c4ccfd5981a2d483361e10bd213717@stachethemes_ec.com,,admin
